Date,ADBE,AMD,ADI,ANSS,AAPL,AMAT,ASML,ADSK,CDNS,CSCO,CTSH,INTC,INTU,KLAC,LRCX,MRVL,MU,MSFT,NVDA,ON,QCOM,ROP,SNPS,TXN
2003-01-16,13.562922477722168,7.199999809265137,16.775236129760742,5.485000133514404,0.2210225760936737,10.555710792541504,6.197237014770508,7.673426628112793,10.0,10.186975479125977,2.3355929851531982,9.946221351623535,22.404325485229492,20.205778121948242,11.342744827270508,4.352608680725098,9.486684799194336,17.125829696655273,0.8538551926612854,1.649999976158142,12.333660125732422,16.850601196289062,20.315000534057617,9.804224014282227
2003-01-17,12.894747734069824,6.03000020980835,15.75359058380127,5.25,0.213161900639534,9.959466934204102,5.7650322914123535,7.475402355194092,9.850000381469727,9.660534858703613,2.2850587368011475,9.448909759521484,21.547607421875,19.23900604248047,10.684187889099121,4.194021701812744,9.00497817993164,15.92223072052002,0.8217494487762451,1.4700000286102295,11.822832107543945,16.449920654296875,20.0,9.46591854095459
2003-01-21,12.800006866455078,6.0,15.513938903808594,5.107500076293945,0.21195213496685028,9.952106475830078,5.681380748748779,7.455600261688232,9.600000381469727,9.694722175598145,2.248203754425049,9.420001029968262,21.592220306396484,19.084115982055664,10.822830200195312,4.0782952308654785,8.749378204345703,15.882003784179688,0.8011103272438049,1.2999999523162842,11.874235153198242,16.071258544921875,19.600000381469727,9.2056884765625
2003-01-22,12.854856491088867,5.71999979019165,15.526567459106445,4.997499942779541,0.20983557403087616,10.143492698669434,5.576815605163574,7.282329082489014,10.010000228881836,9.544310569763184,2.212106704711914,9.396870613098145,21.217405319213867,19.33514976501465,10.519550323486328,4.114726543426514,8.356146812438965,15.779888153076172,0.8018751740455627,1.3700000047683716,11.787491798400879,16.066858291625977,19.584999084472656,9.27074909210205
2003-01-23,13.368453979492188,5.650000095367432,16.163515090942383,5.085000038146973,0.2142200917005539,10.349603652954102,5.723207473754883,7.61401891708374,10.289999961853027,9.9750337600708,2.2303452491760254,9.639742851257324,21.967039108276367,19.44731330871582,11.24742603302002,4.1061530113220215,8.641241073608398,16.175933837890625,0.8240428566932678,1.3899999856948853,12.18586540222168,16.229759216308594,20.1200008392334,10.487334251403809
2003-01-24,12.899734497070312,5.429999828338623,15.785116195678711,4.889999866485596,0.2086266726255417,9.768077850341797,5.409510612487793,7.450649261474609,10.020000457763672,9.475939750671387,2.197669267654419,9.165559768676758,20.838125228881836,18.405776977539062,10.65819263458252,4.031146049499512,8.090717315673828,15.424078941345215,0.7774136066436768,1.340000033378601,11.822832107543945,15.785048484802246,19.579999923706055,10.318177223205566
2003-01-27,12.869815826416016,5.28000020980835,15.520244598388672,4.849999904632568,0.2136148065328598,9.77544116973877,5.24220609664917,7.356587886810303,9.989999771118164,9.373385429382324,2.1391549110412598,9.182908058166504,20.780115127563477,18.43783187866211,10.528214454650879,3.696824312210083,7.85477876663208,15.213675498962402,0.7659472823143005,1.2100000381469727,11.687894821166992,15.371163368225098,19.239999771118164,10.0319242477417
2003-01-28,13.303631782531738,5.300000190734863,15.79141902923584,4.820000171661377,0.22041799128055573,9.74599552154541,5.430423259735107,7.52985954284668,10.369999885559082,9.722071647644043,2.1467549800872803,9.269648551940918,20.2178897857666,18.5179500579834,10.736178398132324,3.934706926345825,7.8056254386901855,15.10538101196289,0.793466329574585,1.340000033378601,11.916003227233887,15.318324089050293,19.290000915527344,10.409262657165527
2003-01-29,13.318588256835938,5.610000133514404,15.608542442321777,4.832499980926514,0.22570934891700745,10.010994911193848,5.500133991241455,7.559563159942627,10.079999923706055,9.62635326385498,2.165752410888672,9.633957862854004,20.72210693359375,19.148202896118164,11.24742603302002,3.9689948558807373,8.277503967285156,15.442625999450684,0.8095191717147827,1.350000023841858,12.211572647094727,15.309525489807129,19.704999923706055,10.65093994140625
2003-01-30,13.173983573913574,5.170000076293945,14.864376068115234,4.627500057220459,0.21648737788200378,9.532529830932617,5.562873363494873,7.425896167755127,9.699999809265137,9.482779502868652,2.232245922088623,9.125082969665527,19.816299438476562,18.026554107666016,10.467556953430176,3.838268995285034,8.17919635772705,14.92592716217041,0.7766495943069458,1.350000023841858,12.060574531555176,14.7723388671875,19.2450008392334,10.20145320892334
2003-01-31,13.173983573913574,5.239999771118164,15.091413497924805,4.672500133514404,0.21709264814853668,8.811148643493652,5.5837860107421875,7.396193504333496,9.920000076293945,9.14093017578125,2.2899985313415527,9.055691719055176,19.6779727935791,17.43368148803711,10.129615783691406,3.915419816970825,8.071056365966797,14.684586524963379,0.7888798117637634,1.2799999713897705,12.099123001098633,15.327131271362305,19.334999084472656,10.357799530029297
2003-02-03,13.493111610412598,5.050000190734863,14.971586227416992,4.675000190734863,0.22162793576717377,8.847955703735352,5.500133991241455,7.460550785064697,9.800000190734863,9.216135025024414,2.375868558883667,9.125082969665527,18.77216339111328,17.214696884155273,10.268258094787598,3.8811302185058594,8.25783920288086,15.024933815002441,0.8041686415672302,1.2699999809265137,11.996318817138672,15.045333862304688,19.44499969482422,10.325228691101074
2003-02-04,13.178971290588379,5.059999942779541,14.971586227416992,5.057499885559082,0.2207202911376953,8.965726852416992,5.332828998565674,7.406094074249268,9.640000343322754,9.024703979492188,2.305957317352295,9.044122695922852,17.96898078918457,17.252077102661133,10.814164161682129,3.855412721633911,8.110379219055176,14.641264915466309,0.7682405114173889,1.2699999809265137,11.758576393127441,15.032124519348145,19.084999084472656,10.090710639953613
2003-02-05,13.223848342895508,5.03000020980835,14.813925743103027,5.247499942779541,0.21845310926437378,8.847955703735352,5.263118267059326,7.346686840057373,9.699999809265137,9.024703979492188,2.305957317352295,9.020962715148926,18.856943130493164,17.513803482055664,10.718844413757324,3.9454216957092285,8.002239227294922,14.52988052368164,0.7751203179359436,1.25,11.655769348144531,15.036521911621094,18.850000381469727,10.090710639953613
2003-02-06,13.223848342895508,5.070000171661377,14.530126571655273,5.462500095367432,0.21815089881420135,8.833231925964355,5.1934099197387695,7.133810997009277,9.619999885559082,9.052050590515137,2.3739683628082275,8.922532081604004,18.660602569580078,17.214696884155273,10.805500030517578,3.9711413383483887,7.491041660308838,14.672207832336426,0.7812361121177673,1.2300000190734863,11.752153396606445,14.508159637451172,18.78499984741211,9.810590744018555
2003-02-07,13.0343656539917,5.039999961853027,14.542746543884277,5.550000190734863,0.21391785144805908,8.693367004394531,5.03307580947876,6.9308366775512695,9.510000228881836,8.78541374206543,2.4727578163146973,8.714089393615723,18.990798950195312,16.89956283569336,10.640862464904785,3.859699249267578,7.481210231781006,14.412303924560547,0.7460721731185913,1.2699999809265137,11.64292049407959,14.446518898010254,18.489999771118164,9.764991760253906
2003-02-10,13.278697967529297,5.170000076293945,14.795008659362793,5.650000095367432,0.21694104373455048,8.870040893554688,4.9494242668151855,7.089255332946777,9.59000015258789,8.990519523620605,2.473517656326294,8.84146785736084,18.843555450439453,17.24674415588379,10.892152786254883,3.9389922618865967,7.22560977935791,14.659832000732422,0.7552453279495239,1.2200000286102295,12.086273193359375,14.530170440673828,18.31999969482422,9.804078102111816
2003-02-11,13.313604354858398,5.079999923706055,15.135558128356934,5.684999942779541,0.21694104373455048,8.78906536102295,5.0261054039001465,6.915984630584717,9.649999618530273,9.209300994873047,2.507713794708252,8.882000923156738,18.856943130493164,17.1452579498291,10.727516174316406,4.067578315734863,7.10764217376709,14.368988990783691,0.7414855360984802,1.1699999570846558,12.095914840698242,14.459726333618164,18.645000457763672,10.058137893676758
2003-02-12,13.353494644165039,4.940000057220459,15.135558128356934,5.692500114440918,0.21754556894302368,8.693367004394531,5.0261054039001465,6.856577396392822,9.510000228881836,9.024703979492188,2.4651577472686768,8.771992683410645,18.7364559173584,17.11321258544922,10.701519012451172,4.06972074508667,6.881533622741699,14.368988990783691,0.7453081607818604,1.1799999475479126,11.745725631713867,14.393675804138184,18.655000686645508,9.934364318847656
2003-02-13,13.428288459777832,5.0,15.059876441955566,5.672500133514404,0.21981361508369446,8.693367004394531,5.040048122406006,6.807071685791016,9.579999923706055,9.099910736083984,2.4978346824645996,8.99201488494873,18.593677520751953,17.182645797729492,10.354911804199219,4.033288955688477,6.645595550537109,14.539165496826172,0.7544808983802795,1.1399999856948853,10.894352912902832,14.332035064697266,18.25,9.71287727355957
2003-02-14,13.677608489990234,5.099999904632568,16.964433670043945,5.699999809265137,0.22177855670452118,9.127665519714355,5.228265285491943,6.9308366775512695,9.850000381469727,9.35287857055664,2.5559682846069336,9.351001739501953,19.825227737426758,18.325672149658203,10.8834867477417,3.8789873123168945,7.07814884185791,14.944487571716309,0.9203595519065857,1.1799999475479126,11.148157119750977,14.415693283081055,19.18000030517578,10.084193229675293
2003-02-18,14.141341209411621,5.480000019073486,17.50678825378418,5.724999904632568,0.23084986209869385,9.377949714660645,5.4373955726623535,7.069453239440918,10.0,9.783602714538574,2.583704948425293,9.686821937561035,20.33836555480957,18.75295639038086,11.542041778564453,4.08472204208374,7.048656463623047,15.445741653442383,0.9731044173240662,1.2899999618530273,11.369836807250977,14.70630168914795,19.780000686645508,10.579282760620117
2003-02-19,14.091477394104004,5.579999923706055,17.216691970825195,5.775000095367432,0.22450043261051178,9.13503360748291,5.311914920806885,7.029847621917725,10.0600004196167,9.858806610107422,2.5791454315185547,9.715775489807129,20.159879684448242,18.507272720336914,11.351412773132324,3.9218499660491943,7.314087390899658,15.228447914123535,0.9822770953178406,1.3799999952316284,11.418028831481934,14.261584281921387,19.875,10.69002914428711
2003-02-20,14.141341209411621,5.329999923706055,17.59508514404297,5.737500190734863,0.22329062223434448,9.407391548156738,5.514076232910156,7.034799575805664,10.279999732971191,9.749414443969727,2.5559682846069336,9.819994926452637,19.829673767089844,18.859792709350586,11.7760009765625,4.247598171234131,7.618840217590332,14.986330032348633,0.9822770953178406,1.4299999475479126,11.148157119750977,14.477337837219238,20.229999542236328,10.416425704956055
2003-02-21,14.515317916870117,5.389999866485596,17.82211685180664,5.772500038146973,0.2267676144838333,9.422113418579102,5.332828998565674,7.128859996795654,10.229999542236328,10.029730796813965,2.5894038677215576,9.721565246582031,20.173263549804688,18.720903396606445,11.386070251464844,4.157588005065918,7.3927321434021,15.290534973144531,0.9830423593521118,1.399999976158142,11.315220832824707,14.213152885437012,20.575000762939453,10.351284980773926
2003-02-24,14.141341209411621,5.309999942779541,17.569860458374023,5.727499961853027,0.22283676266670227,9.436834335327148,5.2212934494018555,7.099157333374023,10.170000076293945,9.858806610107422,2.596623182296753,9.57681655883789,20.382984161376953,18.87579917907715,11.403399467468262,4.161873817443848,7.343578815460205,14.942874908447266,0.9952728748321533,1.3899999856948853,11.302371978759766,13.812474250793457,20.3700008392334,10.377339363098145
2003-02-25,14.101449966430664,5.25,17.63922691345215,5.837500095367432,0.22706981003284454,9.311694145202637,5.102786540985107,6.579344272613525,10.329999923706055,9.62635326385498,2.6562767028808594,9.686821937561035,20.369598388671875,18.699548721313477,11.542041778564453,4.234738349914551,7.235440254211426,15.01736831665039,0.9891571402549744,1.3899999856948853,11.170645713806152,13.803661346435547,20.459999084472656,10.442486763000488
2003-02-26,13.503085136413574,5.150000095367432,17.19146156311035,5.862500190734863,0.21920914947986603,9.068782806396484,4.782119274139404,6.980342864990234,10.460000038146973,9.236650466918945,2.6452574729919434,9.40311050415039,19.58426856994629,18.186800003051758,11.065454483032227,4.099725246429443,7.402563571929932,14.657310485839844,0.940998911857605,1.4700000286102295,10.752992630004883,13.693591117858887,20.229999542236328,10.260085105895996
2003-02-27,13.567906379699707,5.230000019073486,17.872568130493164,5.912499904632568,0.22465108335018158,9.260171890258789,4.9494242668151855,6.920935153961182,10.5600004196167,9.400731086730957,2.633479118347168,9.669461250305176,20.525772094726562,18.763641357421875,11.420731544494629,4.179019927978516,7.481210231781006,14.638677597045898,0.960874080657959,1.4700000286102295,10.993945121765137,13.019916534423828,20.344999313354492,10.618369102478027
2003-02-28,13.71251392364502,5.489999771118164,18.389705657958984,5.940000057220459,0.22691915929317474,9.554614067077637,5.040048122406006,7.173415184020996,10.59000015258789,9.557979583740234,2.667295217514038,9.987911224365234,21.204025268554688,19.094802856445312,11.550707817077637,4.41475772857666,7.85477876663208,14.713177680969238,0.9646962881088257,1.409999966621399,11.10960578918457,12.702897071838379,20.389999389648438,10.911510467529297
2003-03-03,13.338534355163574,5.369999885559082,17.59508514404297,5.887499809265137,0.22147630155086517,9.304336547851562,4.991250514984131,7.079354286193848,10.630000114440918,9.380224227905273,2.671095132827759,9.646294593811035,20.789037704467773,18.347028732299805,11.065454483032227,4.286174297332764,7.2944254875183105,14.613845825195312,0.9486433267593384,1.3799999952316284,10.926481246948242,12.509160041809082,20.440000534057617,10.55322551727295
2003-03-04,13.178971290588379,5.260000228881836,17.23560905456543,5.800000190734863,0.22011582553386688,9.017260551452637,4.782119274139404,6.935787677764893,10.430000305175781,9.31869125366211,2.6600756645202637,9.623135566711426,20.855968475341797,18.272253036499023,10.770840644836426,4.224023342132568,7.471378803253174,14.322066307067871,0.940998911857605,1.3899999856948853,11.067840576171875,12.438714027404785,20.25,10.422945022583008
2003-03-05,12.934638977050781,5.420000076293945,17.557249069213867,5.807499885559082,0.2210225760936737,9.009892463684082,4.747264862060547,6.821922779083252,10.300000190734863,9.393898963928223,2.6509571075439453,9.831579208374023,21.10584831237793,18.20281410217285,10.866157531738281,4.204735279083252,7.864609241485596,14.551769256591797,0.9562876224517822,1.440000057220459,11.40196418762207,12.090866088867188,20.1200008392334,10.55322551727295
2003-03-06,13.328560829162598,5.320000171661377,17.185161590576172,5.862500190734863,0.22011582553386688,8.870040893554688,4.614815711975098,6.846676826477051,10.149999618530273,9.216135025024414,2.6691946983337402,9.646294593811035,21.23971176147461,18.117355346679688,10.692853927612305,4.232595920562744,7.766302108764648,14.446229934692383,0.9402346611022949,1.3600000143051147,11.238118171691895,12.04243278503418,20.280000686645508,10.716082572937012
2003-03-07,13.473166465759277,5.25,17.027502059936523,5.827499866485596,0.21966208517551422,8.803789138793945,4.531162261962891,6.980342864990234,10.300000190734863,9.052050590515137,2.642977714538574,9.269939422607422,21.30217933654785,18.063947677612305,10.467556953430176,4.15116024017334,7.471378803253174,14.626263618469238,0.9547585844993591,1.3600000143051147,11.302371978759766,12.112879753112793,20.459999084472656,10.618369102478027
2003-03-10,13.268726348876953,5.53000020980835,16.42838478088379,5.772500038146973,0.21724334359169006,8.538790702819824,4.356886386871338,6.920935153961182,10.180000305175781,8.894804954528809,2.5795247554779053,9.20624828338623,20.847047805786133,17.268102645874023,10.155611038208008,4.005429267883301,7.491041660308838,14.247575759887695,0.9280045032501221,1.2999999523162842,11.000371932983398,11.998400688171387,20.010000228881836,10.435972213745117
2003-03-11,13.278697967529297,5.599999904632568,16.478837966918945,5.767499923706055,0.2151268869638443,8.546151161193848,4.3708295822143555,6.856577396392822,10.0,8.901639938354492,2.5639472007751465,9.177295684814453,20.954137802124023,17.27879524230957,10.164277076721191,3.9411356449127197,7.618840217590332,14.15444278717041,0.9348840117454529,1.2799999713897705,11.093544960021973,11.817875862121582,20.0049991607666,10.663971900939941
2003-03-12,13.707527160644531,5.519999980926514,16.876140594482422,5.730000019073486,0.21497613191604614,8.649205207824707,4.475393772125244,7.14866304397583,10.069999694824219,8.676021575927734,2.4978346824645996,9.362582206726074,21.11031150817871,17.94109535217285,10.259592056274414,3.900418281555176,7.609009742736816,14.520727157592773,0.960874080657959,1.2300000190734863,11.299454689025879,11.778249740600586,20.094999313354492,10.872431755065918
2003-03-13,14.221122741699219,5.789999961853027,18.35817527770996,5.815000057220459,0.22253461182117462,9.319058418273926,4.677554130554199,7.292230129241943,10.149999618530273,9.175115585327148,2.373208999633789,10.045814514160156,22.132139205932617,18.89183235168457,11.108782768249512,4.232595920562744,8.139870643615723,15.315362930297852,1.0564264059066772,1.2599999904632568,12.126314163208008,12.07766342163086,21.100000381469727,11.667184829711914
2003-03-14,15.353028297424316,5.769999980926514,18.13743782043457,5.824999809265137,0.2234421819448471,9.105586051940918,4.75423526763916,7.267477512359619,10.180000305175781,9.1614408493042,2.423362970352173,9.941590309143066,22.266000747680664,18.736942291259766,10.796836853027344,4.024717807769775,7.717147350311279,15.433316230773926,1.025849461555481,1.2599999904632568,12.058758735656738,12.350647926330566,21.174999237060547,11.341465950012207
2003-03-17,16.04612922668457,5.809999942779541,19.146480560302734,5.84250020980835,0.22691915929317474,9.657665252685547,5.158553600311279,7.7229323387146,10.899999618530273,9.660534858703613,2.446920156478882,10.45690631866455,22.953168869018555,19.94405746459961,11.43806266784668,4.06972074508667,7.894102573394775,16.097579956054688,1.0854740142822266,1.309999942779541,12.554234504699707,12.931853294372559,22.19499969482422,11.895181655883789
2003-03-18,16.04612922668457,6.550000190734863,19.468111038208008,6.0625,0.2267676144838333,9.966826438903809,5.479220390319824,7.66847562789917,10.890000343322754,9.708394050598145,2.4750375747680664,10.56691837310791,22.7568359375,20.36600112915039,11.533376693725586,4.206879138946533,7.913763523101807,16.165874481201172,1.0770660638809204,1.3899999856948853,12.628231048583984,13.196039199829102,22.59000015258789,12.025470733642578
2003-03-19,16.464984893798828,6.869999885559082,19.348289489746094,6.047500133514404,0.22601161897182465,9.966826438903809,5.737148761749268,7.524908542633057,10.850000381469727,9.722071647644043,2.4294421672821045,10.410584449768066,22.5069580078125,20.974903106689453,11.403399467468262,4.1640167236328125,8.01207160949707,16.33970069885254,1.0824167728424072,1.3600000143051147,12.586410522460938,13.266490936279297,22.825000762939453,11.895181655883789
2003-03-20,16.9952449798584,7.050000190734863,19.058185577392578,5.997499942779541,0.22540713846683502,10.239187240600586,5.569845676422119,7.609069347381592,10.859999656677246,9.599003791809082,2.4393208026885986,10.578496932983398,22.70775032043457,21.231277465820312,11.516045570373535,4.1468729972839355,7.864609241485596,16.296241760253906,1.0923540592193604,1.340000033378601,12.422320365905762,13.358951568603516,22.4950008392334,11.908211708068848
2003-03-21,15.997581481933594,7.150000095367432,19.316749572753906,6.027500152587891,0.2267676144838333,10.474740028381348,5.82080078125,7.698179721832275,10.960000038146973,9.503289222717285,2.4609792232513428,10.954852104187012,17.27734375,21.35947036743164,11.750004768371582,4.331178665161133,8.729716300964355,16.49489402770996,1.0824167728424072,1.4299999475479126,12.615362167358398,13.693591117858887,22.635000228881836,12.162271499633789
2003-03-24,15.23935317993164,6.590000152587891,18.263565063476562,6.019999980926514,0.21724334359169006,9.981552124023438,5.144612789154053,7.52985954284668,10.479999542236328,9.236650466918945,2.5225319862365723,10.317943572998047,17.37551498413086,20.467487335205078,11.117447853088379,4.200449466705322,8.19885540008545,15.700263023376465,1.0419024229049683,1.4199999570846558,12.264669418334961,13.165216445922852,21.700000762939453,11.549919128417969
2003-03-25,15.798046112060547,6.690000057220459,18.82485008239746,6.099999904632568,0.21996434032917023,10.018350601196289,5.151583671569824,7.737783908843994,10.619999885559082,9.380224227905273,2.583704948425293,10.445329666137695,17.353200912475586,20.38736915588379,11.134780883789062,4.382612705230713,8.562594413757324,15.82442569732666,1.071714162826538,1.4500000476837158,12.470579147338867,13.297309875488281,22.135000228881836,11.660665512084961
2003-03-26,15.937722206115723,6.460000038146973,18.723941802978516,6.045000076293945,0.2178477942943573,10.091964721679688,5.047018051147461,7.6783766746521,10.609999656677246,9.339203834533691,2.6076414585113525,10.358474731445312,17.670015335083008,20.483497619628906,11.056790351867676,4.5647735595703125,8.316823959350586,15.675432205200195,1.1015267372131348,1.3700000047683716,12.364410400390625,12.953872680664062,22.415000915527344,11.56295108795166
2003-03-27,15.71324634552002,6.440000057220459,18.54106330871582,6.03249979019165,0.2190576046705246,9.93738079071045,4.9494242668151855,7.797191619873047,10.520000457763672,9.229811668395996,2.5875039100646973,10.178982734680176,17.411211013793945,20.504863739013672,10.926811218261719,4.693360328674316,8.660901069641113,15.545061111450195,1.0701863765716553,1.399999976158142,12.097363471984863,13.085963249206543,22.415000915527344,11.56295108795166
2003-03-28,15.857909202575684,6.21999979019165,18.219419479370117,6.097499847412109,0.22026750445365906,9.73863410949707,4.740292072296143,7.812042713165283,10.1899995803833,9.038376808166504,2.540010690689087,9.970537185668945,17.121171951293945,20.163026809692383,10.476222038269043,4.695501327514648,8.572423934936523,15.315362930297852,1.0266141891479492,1.2799999713897705,12.06518840789795,13.147603988647461,21.84000015258789,11.321922302246094
2003-03-31,15.3790283203125,6.179999828338623,17.342824935913086,5.987500190734863,0.21376636624336243,9.260171890258789,4.579960346221924,7.554612636566162,10.0,8.874293327331543,2.5574874877929688,9.426270484924316,16.59910774230957,19.196273803710938,9.860997200012207,4.541200160980225,8.002239227294922,15.029787063598633,0.9845706820487976,1.2699999809265137,11.582582473754883,12.702897071838379,21.28499984741211,10.663971900939941
2003-04-01,15.269283294677734,6.380000114440918,17.500486373901367,6.007500171661377,0.21406860649585724,9.392663955688477,4.670583248138428,7.698179721832275,9.890000343322754,8.874293327331543,2.505053758621216,9.507330894470215,16.518783569335938,19.32980728149414,9.982303619384766,4.551916599273682,7.894102573394775,15.116707801818848,1.0136191844940186,1.0399999618530273,11.566500663757324,12.768939018249512,21.565000534057617,10.70957088470459
2003-04-02,16.391658782958984,7.0,18.65457534790039,6.21999979019165,0.2207202911376953,10.00363540649414,5.130670070648193,8.129714012145996,10.130000114440918,9.325529098510742,2.5065741539001465,10.144244194030762,17.48706817626953,20.47817039489746,10.389572143554688,4.817659854888916,8.60191822052002,15.967206954956055,1.0510749816894531,1.1799999475479126,10.997023582458496,13.191634178161621,22.280000686645508,11.452207565307617
2003-04-03,16.481449127197266,7.199999809265137,18.69871711730957,6.177499771118164,0.21860383450984955,10.114048957824707,4.963365077972412,8.149554252624512,10.180000305175781,9.325529098510742,2.5989034175872803,10.173192977905273,16.866836547851562,20.707839965820312,10.614869117736816,4.746939659118652,8.562594413757324,15.973419189453125,1.0648345947265625,1.1799999475479126,11.042062759399414,13.147603988647461,22.1200008392334,11.56295108795166
2003-04-04,16.062429428100586,7.099999904632568,18.40231704711914,6.099999904632568,0.2178477942943573,9.952106475830078,4.900626182556152,8.02554988861084,10.180000305175781,9.373385429382324,2.5852246284484863,9.872106552124023,17.11224937438965,20.38203239440918,10.519550323486328,4.60763692855835,8.572423934936523,15.57610034942627,1.0235559940338135,1.1699999570846558,11.0324125289917,12.989093780517578,22.645000457763672,11.009228706359863
2003-04-07,16.521352767944336,7.150000095367432,18.83115577697754,6.195000171661377,0.2190576046705246,10.217107772827148,5.130670070648193,8.199156761169434,10.369999885559082,9.277669906616211,2.559007406234741,10.045814514160156,17.15686798095703,20.55828857421875,10.8834867477417,4.635497093200684,8.847685813903809,15.625763893127441,1.0342581272125244,1.1699999570846558,11.000238418579102,13.099174499511719,23.360000610351562,11.204663276672363
2003-04-08,16.152219772338867,7.0,17.260841369628906,6.207499980926514,0.21845310926437378,9.871133804321289,5.019134044647217,8.169393539428711,10.15999984741211,9.181952476501465,2.576105833053589,9.901056289672852,17.20148277282715,20.008142471313477,10.294255256652832,4.39547061920166,8.719886779785156,15.880298614501953,1.0243209600448608,1.0800000429153442,10.424324989318848,12.989093780517578,23.06999969482422,10.677000045776367
2003-04-09,15.897814750671387,6.920000076293945,17.26714515686035,6.255000114440918,0.21452239155769348,9.635579109191895,4.942452430725098,7.936267852783203,9.880000114440918,8.915315628051758,2.5191125869750977,9.657876968383789,16.956077575683594,19.660966873168945,9.904321670532227,4.352608680725098,8.375808715820312,15.253274917602539,1.0189692974090576,1.0299999713897705,10.366415023803711,12.945064544677734,22.329999923706055,10.579282760620117
